hash,ux_risk_score,functionName,gasUsed,gas_efficiency,transaction_type
0x96170cc2f3555de269cc1e5bb4cb0b70c84404773b58c0c4efd567676cd70929,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x93341a35942de4349056149e6a640f0f94b40523b28748d23af80597800ffa52,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x9a3c830cdcd52c058b8bd4e94a05995f79f8fc6dfc6d2bd6d1a12b0b30342c2d,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x6345a4db02edd375b7d6e277fc4fbe058450d56be87f201d665c64ac42c91b65,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xa326257b7a6367228b9e7e76477f53a68b5978448a9082891e4205fcdd41c254,0.0,withdraw(uint256 amount),36624,0.6522296623450634,Contract Interaction
0x11db3e38db467ddda2e2b3b46c639833d004493d209e9cdfc6e1e3748351489b,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xbcf2e9e0a54479a37fe80a2b439b75c63dc02ad6c221f12c8f11a7acc96fc0f4,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xc28f024e42c8dd187bf6de233bbd0f7ed97e2b873dedac79aa4e172a171ee4bc,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0xec87511b63118cfc7e4e069665910bc9e5b02c08efa492070032bd38974c33c4,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0xce5e2ff9e3e0abc32caefd80aeabe3218d65e413f3fbde9d082267673cd72c71,2.0,deposit(),28346,1.0,Contract Interaction
0xb13eccdaef9eeed037eb67f76d6547faa5ae6b859d593699707130b834edc9c8,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x4704cee45b98d4d22aac7f3bc08fc51d949831e29d47a4348f758e95081b863d,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x5d30949ca16447ea91d1f3579250626405974d6dc4dab939c25f8fc333697197,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xd03dae9e70ffef15ad7bb5e55eac6879487bdb7b883ac6d694127b460fd37ff3,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x756970c52724d0c2a70180154bf88495c83bb716aa9ce4eb522177f54fa40a9c,100.0,"approve(address _spender, uint256 _value)",45448,0.3029866666666667,Contract Interaction
0xd1bee627fba5f7abf851f3a9214bfcb20daf003ba7d7b5b1d926c2fd9c90f737,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x6ae7c3353f3897af50ce880ac00e5724edf12f896ccc9b059ba889e78655e144,100.0,"approve(address _spender, uint256 _value)",30448,0.20298666666666668,Contract Interaction
0x4f3813f21d28f9d2a8ffca18a8ed66cfffb5c109b5b068391a3380f2e0a3d5c5,100.0,deposit(),28346,0.19108031224299948,Contract Interaction
0x12a52d6df68b815b863b070ff4c16b94d5e5c17e70f3d2d9c6a8c8aedeb084db,97.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xcbf37f506bd63b19630125700160c7d8e201acdb2234e40fa9f356125dea5734,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xcaa2666a52b78418f174216bf50cdc38ff1870783ff5e2124e974ce2152d91af,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x403a25a4a3eb0742c94f81732b20f2afc296be01a51d4aa19b63209d2c2fb48a,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0xca865776dabef8918d7c1d293a07c01c31c2a51929d2f34f75e66ac6bff60f2c,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0xdd50911eb77b719c5e9df82594358b34e633393b28397bc36a2b08b4bbfe5307,100.0,withdraw(uint256 amount),21816,0.14544,Contract Interaction
0x18343c4d2b79c80d3fe80a01849623922cea43c44971ab27aec9f2fbe13881a7,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xb022bc1f42368c93ee92d222cc5f457232fb86b589485583b333e5f18829ceeb,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xe104e431fccdd5a29e32d927a20e1432dcb1630da72e0a083d9573f1e2594116,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xbbfd196bbd2ae32dc575e061fc6cad74730ac35938e752e6599e4120bef2c8f0,100.0,withdraw(uint256 amount),21688,0.14458666666666667,Contract Interaction
0x494584d78f22ff0f991547c043235b3c4eab17e8965793983b0d5b487a3ff02b,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x6ba64dacd0affe48541cf786946f8f8559e8a41b917f02483c16b5a94636c142,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xf5aa758ab0ba63369e55ff07f6bbc31272223c8911b72eb6c1afae5ad074d7d1,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x3967e5204a2b431a0f3156931d93cca76afbdfb39b4d5f34d9001e193fdad30e,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x1feb610cba7b507bcf7b46ffc3027bb04f256719d806684664d9ae82c1b0e54f,100.0,withdraw(uint256 amount),21752,0.3860570779497373,Contract Interaction
0x307af59aee9acd4d78622c9e19bf520b54d734af475403ad46d20c2f0169618a,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0xc55bd8bdefb27bdef3a870938896bdaddc753e7cbc5b8efd7f4ce61c3a1ec7d6,100.0,deposit(),28346,0.14173,Contract Interaction
0x13aaeba856cd96bb61c45ab25897ee09b1f7b1e17188cd6e358d69be6dbffe69,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0x4941d36327b88eef5d10431de6510f01a1174bd9a70ad5ba908548616b335778,1.0,withdraw(uint256 amount),36752,0.6522788584410053,Contract Interaction
0x358660fdf383473ebf852f11d3d407aa1d3a4c30ffe240aae6f045e05e71ba6e,100.0,"approve(address _spender, uint256 _value)",45576,0.22788,Contract Interaction
0xd346bf8109d7ab8fae47f7a1fae05aa133dcdbc569e120a572e24306f651ed4d,100.0,withdraw(uint256 amount),21816,0.14544,Contract Interaction
0x9ba0265c083465354316c6a763b9c9a975a884fe7cea21f42db0442dfc505d59,10.0,withdraw(uint256 amount),22351,0.5956772027077448,Contract Interaction
0x15a5889ec9a2e28cbe94d6a6d4c973d2fc97f50940c13a83a5d445e32fe9ffd9,100.0,withdraw(uint256 amount),21688,0.14458666666666667,Contract Interaction
0xe777b904549efe00cb94f40fb6f9f29b4562894ba3bb21d7231c4208b238d613,0.0,deposit(),43346,1.0,Contract Interaction
0x547d8b715ad76f3e3365bcbaee5d65d47664f4cf753e9e0de748aed484be2d95,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0x46f4c03932bdb15683295ec509f9092aba22d8b65933c48ed161bb7d3b7f4410,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0xdf726b1a34126d43881723296446a02424f26790e4de6fa951af4dade8c22875,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x5bed31306832cc0fe9b61e3bb1b6c3d948362736e4eaffee232771e0ec84b404,100.0,"approve(address _spender, uint256 _value)",47176,0.28219361630856105,Contract Interaction
0x893d69dc05df64c2b4b4da4e899765040f3a67a3e9689d6c5a162bd8c321047d,0.0,deposit(),43346,1.0,Contract Interaction
0x7f8660689243291bf7a5000d13c9a1f6d2318437882d971835bb32358eb9b922,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x4fc474e5b6f6f5da54c3371063cf71c85581d9c5a63115cf25ae7560917b2ebb,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x90b3a4230753c27a73a0b665b96efa8d944898ec5832be988b82f17d8d5d8f08,100.0,"transfer(address _to, uint256 _value)",36682,0.24183489141757097,Contract Interaction
0x1e38fff701343bc5193369be7ffb4c63fbbfdf650ca23e7b78d5f8b846d9e04b,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xecf48ebcf08622c06abee91dac7f18c1f8b996e55859fc8ee136ad4e97e4c033,99.0,withdraw(uint256 amount),22351,0.14900666666666668,Contract Interaction
0x309edecf1630001791aecd31222a1f421f709918849b7db5219348eb160ba4e1,100.0,withdraw(uint256 amount),21752,0.14501333333333333,Contract Interaction
0xbd013d0f51de70ce1a537d45d83b75c644e62cca238c7794febca8dd87f690e4,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xaca59f62f7d84df62c1c80a660920a3bf336cd5a431d9c1591c86fd973c4ef57,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x978527dd50ab3ca57b036927c8bd31419cdde956858ec6a2269bc2a2699c3965,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xd07ca32fac029c321097dad5881ed4a09570e235e49203e7303481fbcc8efb1f,100.0,deposit(),43346,0.43346,Contract Interaction
0x27e5f5418c0ada1aa5297d1c08ca0699c1f69cce7a2b0c2332ec49d9161eca2f,100.0,"approve(address _spender, uint256 _value)",47176,0.28219361630856105,Contract Interaction
0x2aa1527ec1e368b2630a315986a0372113152a45d5c09b20adeb1132d5abb67d,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0x3fbf2d7a6bda41be9e6a0559966e226e4162dececd9c777a3617d6ed7cea9c9f,0.0,deposit(),43346,1.0,Contract Interaction
0x73af640251238604e96301bfff8c4b10412e69a3652780e43a626723525f2aa8,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x7a9847a203917ecb956791cf3c80671fcea5d844a9a82bfcd4df9b40447f2015,0.0,deposit(),43346,1.0,Contract Interaction
0x9770a19d986623144b5bc889e883e60a92cc7a25240578933fd3cc2ca103a6b7,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0x8360250ca1cfc1ef4672955183471c1af358bdb812401aa800f5caa84d0b17a7,0.0,withdraw(uint256 amount),21624,0.5776412448243622,Contract Interaction
0x23d5d7070131f0b5ed8b0801efa0a52cee9122477a29772433e6705a52a199be,100.0,"approve(address _spender, uint256 _value)",32176,0.6820417161268442,Contract Interaction
0x0d16d8b4be21d7eb4298f0fa8c74fdc71ed44c1cc669a3758856de4c86a4e2e8,100.0,"approve(address _spender, uint256 _value)",32176,0.6820417161268442,Contract Interaction
0x34780c81faf96aa3ffd44dd3d5939bf8eaa721e41e95b765881c3dc867ca921b,0.0,withdraw(uint256 amount),21688,0.5783620896557241,Contract Interaction
0x9d599db1a38e6723289f9c21a843ec7ecd8172cce4ef5376700527287aff4f93,100.0,withdraw(uint256 amount),21752,0.3860570779497373,Contract Interaction
0x3548fbd58f0a70db222872d4e32e00890adda66a71a17d5c42e56d51c953a7dc,0.0,deposit(),43346,1.0,Contract Interaction
0x6e8f6ba0e9abdfeef60d089abaccf76a61f46ccd51937cdf422927c027daddae,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x6a21030afd25cf852677d0cd075e7599369c37d8cbb15780eb640a1111e376a1,100.0,withdraw(uint256 amount),22351,0.14900666666666668,Contract Interaction
0xd8429bc8e3eabd68bed4817a49bdf4e7a38f183191f4187667258ac0dc3e2f7d,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x7dae75fdd726ecccbb0c001e1d316458fda7176676ed216101a988364437d2f4,100.0,withdraw(uint256 amount),22351,0.14900666666666668,Contract Interaction
0x77d03664c90ea5c70a16644dda144269ff1cfcccf01480e31903aef1482c8e50,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0x1708ab688078e2470536c8940cff19596a3cdc9ebf10dab6b37f2e5a30c8d017,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x71978c0ad333fdb76bd6929474be4a5acb260c4edb5e68c38c676d9822f42824,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xc8c94a76c4180d0b4618bcd9bd76f0adcd8a889e0ff33974ea9283e5b2b3947b,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x90efe1f08f2546771be18589f5007d732a0c9db82eb8add59f9b56ca27d45811,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xb1a4b54041e5e3c84a28d68012477804c28cb597032c19916862e8d0898c79f7,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x7015a392c56773fb6730cbd7d701c0a030164a647d693bfe4eb86e7dd0bd5002,100.0,"approve(address _spender, uint256 _value)",32176,0.4546944774178961,Contract Interaction
0xc5c814713cb1d9daa815d34929ed097dedb51c9806e6ad89cb205c1073de1f6b,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x3680e01567f0df9d827f9e114f734c13c369e97c18a0b7d1bb59a14065f1f79d,100.0,"approve(address _spender, uint256 _value)",30576,0.20384,Contract Interaction
0xa90f736ae7f8ec07b459b11807bcd79a6d6eb5c621ca1b07725e8c9d494e0534,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x94398556d3820904c4ade427ee56b6a73b05ab145ca658aabd63b4d0b82a9770,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x07a64ba16df5ef2c4dc397266c3d7e3b164c177a54b5582b39b9590ef4a35542,100.0,"approve(address _spender, uint256 _value)",30576,0.20384,Contract Interaction
0x38da358283f3d9c28eaa9e96a53fb57bb0a4a01558d825ff0f280b0acd34d72b,98.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0xbbf061e8298b6a17e74957d18398c16f559901faffd432716270aac47d4518df,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x555f92d43a124642cbd08ac4400cc81e4bfae485e09ec452e73857ee2ee37963,85.0,deposit(),40019,1.0,Contract Interaction
0xdd7ea278a1f3f68f8c18480584a71e91d2cc20a1c81af603651ee5405f3cefb0,100.0,"transfer(address _to, uint256 _value)",36490,0.7086812973392892,Contract Interaction
0xa97eca9e19dc404237105b5508960fa13f8c73fe4fef7de24157b25942c8da20,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0xacff0f6ff4ad1e371c15f2905f83552ee4648d07e0055573c8247323c05bef46,0.0,deposit(),43346,1.0,Contract Interaction
0x06917dabfc7deeb503eb69bbf12a590fa6f251b3423e9722b6e24b12a942ac3c,4.0,withdraw(uint256 amount),21752,0.5790804781300748,Contract Interaction
0xf43532503c380692eabfa584e7e2d9a14f4b081ffa8f3153db1ace5263d24f1f,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x887cbf834b15f68b8244131a0e451512c3ca9576f6b658cef778b9500639638f,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x2db7bcaaee502ff83d26d979f5932beaa11d79c954f67f8a39524b801d8d9425,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x5e27aacb9071c387b2a57389c0c53ca5c81d37228cc59a4a1dbb53195d04c0f0,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x869f58378a045831c765bab956931473e7a4be1fcac3acc72eb953d8085c1535,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x968b2dc2f83cbd032915e13b46bae5f08e646b2d256ea9d65a049f87df69c49d,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xf31baea06b90a368fedce3da246f1871918f1d9edb64b5742379e77644407b14,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x4f59f533343bcd8cd771fdc64c1047f656f6735a752f572e4469dfa1d564affc,3.0,deposit(),28346,0.6666666666666666,Contract Interaction
0xbdd57e73d4f5eadf36b36079812683f58619b2e28a40affed2f83d866b603e81,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xcefc6dca5c0315e911b47e7cead5b5da85fe70aa3fcdf68143a5758cc3bb3935,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x09f0520230d745ac5ce3a6088610b01b4159714e2f92235c5d57fd75313716b8,100.0,deposit(),43346,0.26536309429064686,Contract Interaction
0xa32ba9a81cd65208527a6b48b0b4dc9f7a8d513621a6c9eeacd771be9347055a,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x097cf535bbe287d28f34e698b8204b7b02aab5be033f44a80439cc131f77e4aa,100.0,"approve(address _spender, uint256 _value)",47176,0.28219361630856105,Contract Interaction
0x40e3640dd695da50b6f237449f7ae24ee970b10bf3d4c4f83993a27d4ee85c7e,3.0,deposit(),43346,1.0,Contract Interaction
0x28816aa0b2e872c6e7d2c06616afde0a9482ef76dabe5951c9000df9e79dfc99,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x9be937555005fa3cef01bd58b1981619540a212e6d4948db79eafaea6649e75f,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xebd8adcec51690db976cbd1946ea61e25f096a2b2a110debacdf0c8695b2d60f,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xaae0669fb393aea131c614c219b4b5adc6625f9373e71ae224714779bf8e2812,100.0,"approve(address _spender, uint256 _value)",46216,0.6666666666666666,Contract Interaction
0xaf73d5fb1d1f58c38614262a54a187ceaacc27b244111741df19ae12e6917b63,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x0f81ab05a3c04e7d488c6441f3b682bacad248644947441094d658848e83b225,100.0,withdraw(uint256 amount),21752,0.14501333333333333,Contract Interaction
0x0658caa1f5872339bb0c91303989368ac04b1b99f9e2438f23656d59cf7a4469,1.0,deposit(),43346,1.0,Contract Interaction
0x5b449aa58d884184c7f5f996c1c0078734dc0f5cc846ec6dfc0d30ad880094ba,0.0,withdraw(uint256 amount),21688,0.5783620896557241,Contract Interaction
0xd5492b54bab6344cae2867563010268f71dd86e277980b97015f43524b60d446,100.0,deposit(),43346,0.26536309429064686,Contract Interaction
0x3ddcc368aada188fa788d13151013625cd77da70193cc41ec3bad04b27ce2d9c,100.0,"approve(address _spender, uint256 _value)",47176,0.28219361630856105,Contract Interaction
0x3a97d3ce77f1d51ae95837b9c1afaac9aa064d58f2bd00006e233e764f8732e3,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x1b7be87f30a986158353d9706ddcbc201ceac619096247a79ea9b12c02d50505,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xe93ad470cb3723f61568b64bca567ba3b5d9bbe6f48d22790d1c71d88a9ae9fb,0.0,deposit(),43346,1.0,Contract Interaction
0x91215f77d6a71da6cbb72af9c75bce7d3929a056e6a06e9ba268ac9013f3aa9d,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xa2e946e755b1e6c82df24431ddb7cb0b126a1394c058f621f3a6664fff724c6e,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0xd47404ce2e6624225763197cc881e1e149aa3728ff9e3bd0c9dcad484a510306,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0x3d45b663126cced7aacd0bedc79e760216c14d0d9b065687fdf9776c435dcdaf,0.0,withdraw(uint256 amount),36624,0.6522296623450634,Contract Interaction
0x37e179124b38fe5770c85d05d00ce935000e8e71e7f066b0ab124f17f1203f41,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xa541f2893c74befc693bd777070f917337fddd57939ec5609ae519ccedaa07c1,0.0,deposit(),43346,1.0,Contract Interaction
0x1db6334b8234c898c79f3a63eb901ac8e633fd5c57e80a24b814d6ad0630b4b6,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x3bc89dd407ab8e29aa33e13f9ffe00e6b7458b11706fc6dad878f8b65a74e4a8,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xb99a1d5a36a970625b6576cde29adb680206bcd3b87ea14a870690ef2041930a,1.0,withdraw(uint256 amount),36624,0.6522296623450634,Contract Interaction
0x1a2ddca518dedba3a831051df65c6408fb4ffa4a0f61cd58899a41101397acd6,100.0,"approve(address _spender, uint256 _value)",46856,0.7772543295070002,Contract Interaction
0xfd768a13b49231a8bf204ea0e70ce6658573d5b6b65c197b4f951f678d63e666,100.0,"approve(address _spender, uint256 _value)",45448,0.3029866666666667,Contract Interaction
0x514cd85e5c80786a98245146be61de50183dc3a0f2dc30b3d19849c9a2de0b84,0.0,withdraw(uint256 amount),21560,0.5769179310160285,Contract Interaction
0xa35edf364f7dbf5fa6f824ce8ef448c90bfffc6692c74d742e564352496415bd,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x0f994007faa1e9f9bd7acefd153ac304cc9473a89f96f8a94ef2483163efe87f,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x2df5c7cddf7641e4229ff71cbbcaede60c174abbd9cd377c2ecd5cec68e19f1c,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x4fa98f0f149434ca72fa9cf26fa0680844819d7f76c96f3e7ada3fd04624a32f,100.0,"approve(address _spender, uint256 _value)",45768,0.6666666666666666,Contract Interaction
0x0fdb0a6bfc7877e2abc5a3d7dc15a7e202d029b807db51491c319e20858b4ea6,0.0,deposit(),43346,1.0,Contract Interaction
0xc5bfc00f998445de9b228de1adbcf22fea8024b76ace5bf894bcfe900fdb4b4a,100.0,"approve(address _spender, uint256 _value)",45768,1.0,Contract Interaction
0x0c0b6eb41793f0d9785466779a8c577afbbb9f2fa12bcf2dc8b22ce120d3b600,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x2f99599e2fbb698e41f7dd128d0f626347434923542ff02efe83ebc28821bfec,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x2a3c688f2d1164bbe685fe38929a8b3e666ce44a6132dc454b4cc3ba847fc855,100.0,"approve(address _spender, uint256 _value)",45768,0.6666666666666666,Contract Interaction
0x48b0730e4514701f5187801f087d62a6bffa8eedce5bd23ede1e54b7fdb3b1b7,100.0,"approve(address _spender, uint256 _value)",45576,0.30384,Contract Interaction
0x18dbb5b2354830b1e1b55768a3a4ba9c1f46587c89e772202853e48423defafd,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xe9ed49e48f3afb1be68bed2fd9783bfd33dfe4b08ae94e3139cb0c9ba0bdf4a2,100.0,withdraw(uint256 amount),36816,0.24544,Contract Interaction
0xb914f05f34b793b20d8cb12a8f1fa4387da91622f2429b8290e7d02c5e725c05,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x0e4c4d5f85140a7cf1e8dc0b4f226f3bcc3f34d0dc72bac2c5b33fbca1d00289,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xa8d47d9d5645d0130a8ecc0541527b2939e8a562f5770856a51a1eed74470859,0.0,withdraw(uint256 amount),36688,0.6522543023751955,Contract Interaction
0x043f89205fd5f8a4cccbdcb8e0d88b9a7e023c311962f2ba49583c5d69d3baf0,100.0,withdraw(uint256 amount),22543,0.15028666666666668,Contract Interaction
0xf2e9fa9cf3a2eeea17f438df3711e777802d1a4dbd95972050f42cd6fb452749,100.0,"approve(address _spender, uint256 _value)",45576,0.30384,Contract Interaction
0x7275855dca349eb82598b3510274a001c2edf863a533a3ff076d89dd387d4ace,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xbc817879b4fa885f82810491e36de955732c57063ba8cbc1cba3590ece33f720,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x2886a5bad2a573dc3f23b5151eb9f8203b4902b4611cf0bd32324dbc651427b5,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0xbd5c64c1dfd24f3d41a881b7c4923e46df9c3e3392a614e5360cd94768985eee,100.0,deposit(),28346,0.2764950887152625,Contract Interaction
0x53ff2a64ab200adde5a76e9e0eeff5d73c3663a6721dc4974e5b10a9e89f2e0a,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0x11f9b06b490ab3255fc7f4f36432d93323ff17b52828bbc5806684b06c671d64,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x5aed3cede96ea1201a3ca08e7f93c33fc712f5751cc2e68d68c61a31ed76989b,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xe2d4ab67af9e44bcc8f6da210cdae04a615d18ded5db57e7f65c9e418cdb5ed2,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0xfddcd4ca78a752710cb1a673d4c6ac8cf783d6921ca7746dc7da751e568a32d8,0.0,withdraw(uint256 amount),36624,0.6522296623450634,Contract Interaction
0x52fa54f5bca8de8b94748a4ea943f05c85dbbc3e61248a160ee5f8d8503056e8,100.0,"approve(address _spender, uint256 _value)",30576,0.20384,Contract Interaction
0x4654eee2f481a7755dc244a6673635a0dc981db864a623b02317b285d1a2086d,1.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x0711631a1779acb0d78e33a4404f37c709ab770fcfb915e58ecc75f5f6a2f86e,97.0,deposit(),28346,0.453398166957245,Contract Interaction
0x330a858a19168b0b6bb2f10364c0bb7327cea810d504e948ad30e127fa899ff3,100.0,deposit(),43346,0.26536309429064686,Contract Interaction
0x0ba0303f5e4a4d92191a477465c3eb4b785b5f20a598e8deec8385890bf973d0,100.0,"transfer(address _to, uint256 _value)",51426,0.054708510638297875,Contract Interaction
0xa703ffbca2ab83e48fa1d5bc51db4971f7adc4a0cae9bf28cc0d5f05a8225d2f,100.0,"approve(address _spender, uint256 _value)",47176,0.050187234042553194,Contract Interaction
0x15f55c8053725bf487fa126ada1555727d976d5fa1a1af466e6f69e22134f5ac,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x45ceb720063799f9a236bac60c6ce106a8bb6fb6dac16f28a5deb26cee85cf9d,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x1e567b20c24dd4696a2028aa0b3b7e730cdde43696f07d62b3c29993f2409198,100.0,"approve(address _spender, uint256 _value)",47176,0.3205413926183617,Contract Interaction
0x8646e785eaf336766b06a00e5103b73830eeec941ff3e107c73e4c45efd14f4b,100.0,"approve(address _spender, uint256 _value)",45576,0.30384,Contract Interaction
0x3d1da17a575dc89073c290cd79067c737cdd28df55f50e09b3dfed31f945e4d0,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x076950e4f4459af87032768f9706f23faa1cf365d0029a4de5f436cfc58f1b66,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x0774e39ad988991590bb2e629c418d351dc3e93ff15d7bcff476daf9ff11e73c,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x11fddc134603548ea898088f5b92ca935b84dd627198f2c3eed1bc38249aea2d,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x2be6b3ac7f81ab6daf5026acddcbacff4ff8f7fd3705b0441c7868cb397e7ae2,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xea8f45d91bb08ab3bf9e6d1c273231ee40c3fb256a0d95453e5e4ee85d10502e,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xa4b916b6a92422affb4fb985ca31834e9541456d94e69058c29505ab72821301,2.0,deposit(),43346,1.0,Contract Interaction
0xea40c96a097b8647cff3b5d3193f77746d3f3b85c7a185e363cb7450717c5d32,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0x45caca0fe4177896423aa5104922a35578d88086248fa78313b363f7a6bd6d9b,100.0,"transfer(address _to, uint256 _value)",36682,0.24183489141757097,Contract Interaction
0x26742cb8dca174be7455a8dea7071311504fdfa8010361ce05435a98dac11c76,100.0,"transfer(address _to, uint256 _value)",51682,0.34072599253701824,Contract Interaction
